Date & Time,use [kW],gen [kW],Grid [kW],AC [kW],Furnace [kW],Cellar Lights [kW],Washer [kW],First Floor lights [kW],Utility Rm + Basement Bath [kW],Garage outlets [kW],MBed + KBed outlets [kW],Dryer + egauge [kW],Panel GFI (central vac) [kW],Home Office (R) [kW],Dining room (R) [kW],Microwave (R) [kW],Fridge (R) [kW]
2015-04-01 21:30:00,0.516526111,0.0,0.516526111,0.001036667,0.146600556,0.007579444,0.000352778,0.103452778,0.002238889,0.004853889,0.050843333,9.3333e-05,0.000308889,0.004822778,0.014235556,0.00492,0.076312778
2015-04-01 22:00:00,0.433383333,0.0,0.433383333,0.000195556,0.009379444,0.006561111,0.000396111,0.093387222,0.002294444,0.004763333,0.05085,0.000136667,0.000289444,0.004676111,0.014269444,0.005,0.066758333
2015-04-01 22:30:00,0.371465556,0.0,0.371465556,0.000178889,0.00939,0.006613333,0.000374444,0.07207,0.002314444,0.004819444,0.050657222,0.000103333,0.000273333,0.004753333,0.014462222,0.005,0.018278889
2015-04-01 23:00:00,0.448485,0.0,0.448485,0.000145556,0.009525556,0.006670556,0.000346111,0.063674444,0.002300556,0.004833333,0.050640556,0.000161111,0.000317222,0.00455,0.014844444,0.005,0.118446111
2015-04-01 23:30:00,0.429958333,0.0,0.429958333,0.000383333,0.009435,0.006462222,0.000558889,0.064217778,0.002418889,0.004902222,0.130486667,0.000156667,0.000336111,0.004950556,0.01434,0.004997778,0.002868889
2015-04-02 00:00:00,0.511344444,0.0,0.511344444,0.000361111,0.009427778,0.006494444,0.000546111,0.051271667,0.002413889,0.004877778,0.145416111,0.000221111,0.000392778,0.004891111,0.014233889,0.004997778,0.104252778
2015-04-02 00:30:00,0.312787778,0.0,0.312787778,0.000323333,0.009392222,0.006583333,0.000497778,0.003930556,0.002442222,0.004918889,0.152051111,0.000157778,0.000351111,0.004997778,0.014171111,0.004993333,0.032056667
2015-04-02 01:00:00,0.293972222,0.0,0.293972222,0.000319444,0.009445,0.006603889,0.000493889,0.00394,0.002427778,0.004917222,0.144853889,0.000153333,0.000354444,0.004964444,0.004077778,0.005,0.034595
2015-04-02 01:30:00,0.359301111,0.0,0.359301111,0.000343889,0.009468333,0.022639444,0.000471111,0.003897222,0.002456111,0.004917778,0.142323333,0.000193333,0.000388333,0.004903333,0.002200556,0.005,0.098155
2015-04-02 02:00:00,0.259293889,0.0,0.259293889,0.000324444,0.009388889,0.006576111,0.000488889,0.003929444,0.002437222,0.004926111,0.139363889,0.000123333,0.000351667,0.005,0.002137222,0.005,0.002858889
2015-04-02 02:30:00,0.339330556,0.0,0.339330556,0.000304444,0.009481111,0.006647778,0.000472778,0.003910556,0.002400556,0.004891667,0.138742222,0.000192222,0.00039,0.004865556,0.002224444,0.005,0.098395556
2015-04-02 03:00:00,0.286371667,0.0,0.286371667,0.000351111,0.009411667,0.006597222,0.000492222,0.003942222,0.002443333,0.004930556,0.145105556,0.000153333,0.00037,0.004991667,0.002147222,0.004997778,0.028359444
2015-04-02 03:30:00,0.266206667,0.0,0.266206667,0.000348333,0.009454444,0.006597778,0.000489444,0.003948333,0.002445556,0.004925556,0.141113889,0.000136667,0.000361111,0.005030556,0.002094444,0.004974444,0.008275
2015-04-02 04:00:00,0.357577778,0.0,0.357577778,0.000308333,0.009398333,0.006601111,0.000467778,0.003872222,0.002382222,0.004847778,0.140025556,0.000206667,0.000398333,0.005001667,0.002226111,0.004978889,0.119327778
2015-04-02 04:30:00,0.249291111,0.0,0.249291111,0.000375556,0.009338333,0.006547778,0.000488889,0.003902778,0.002388333,0.004835556,0.140672778,0.000137778,0.000352778,0.004924444,0.002266667,0.005,0.002843333
2015-04-02 05:00:00,0.283645556,0.0,0.283645556,0.000366667,0.009351111,0.006585556,0.000468333,0.003861667,0.002388333,0.004819444,0.141677222,0.000162222,0.000371667,0.004876667,0.002257778,0.005,0.046149444
2015-04-02 05:30:00,0.474241667,0.0,0.474241667,0.000301667,0.009347778,0.006653333,0.000429444,0.003772778,0.002345,0.004768333,0.143534444,0.0003,0.000462778,0.004433889,0.002423889,0.005,0.276125556
2015-04-02 06:00:00,0.613451667,0.0,0.613451667,0.001741111,0.273355,0.006773333,0.000383889,0.003733889,0.002164444,0.004841111,0.145476111,0.00011,0.000440556,0.004966111,0.001672222,0.004695556,0.120926667
2015-04-02 06:30:00,0.724243889,0.0,0.724243889,0.002497222,0.420541111,0.006951667,0.000332778,0.003705556,0.00205,0.004827778,0.140665,4.2222e-05,0.000439444,0.005,0.001172778,0.004465556,0.098548889
2015-04-02 07:00:00,0.654990556,0.0,0.654990556,0.002597222,0.431365556,0.006948889,0.000354444,0.003738333,0.002100556,0.004892222,0.141525,1.1111e-05,0.000389444,0.005003333,0.001086667,0.004435556,0.002847778
2015-04-02 07:30:00,0.712117778,0.0,0.712117778,0.002451667,0.409462778,0.010844444,0.000349444,0.003718333,0.002131111,0.004921667,0.141031667,4e-05,0.000418889,0.005242778,0.001258333,0.004536667,0.091201667
2015-04-02 08:00:00,0.677203889,0.0,0.677203889,0.002465556,0.401585556,0.019363333,0.000368889,0.003782778,0.002186111,0.005010556,0.145833333,3.1111e-05,0.000389444,0.006027778,0.001425,0.004673889,0.041962222
2015-04-02 08:30:00,0.641315,0.0,0.641315,0.002416111,0.400068889,0.007027222,0.000385,0.003792778,0.002191667,0.005054444,0.145965,1.4444e-05,0.000365556,0.005579444,0.001206111,0.004669444,0.015722778
2015-04-02 09:00:00,0.732098333,0.0,0.732098333,0.002366111,0.401982778,0.007103333,0.000377778,0.003762778,0.002175556,0.005050556,0.145907778,7.6667e-05,0.000400556,0.005333889,0.001542778,0.004787778,0.120338333
2015-04-02 09:30:00,0.62807,0.0,0.62807,0.002380556,0.402638333,0.007115,0.000384444,0.003828333,0.00219,0.005062778,0.141079444,8.889e-06,0.000331667,0.00595,0.001261667,0.00473,0.002890556
2015-04-02 10:00:00,0.714316111,0.0,0.714316111,0.002322222,0.394528333,0.007136667,0.000377778,0.003763333,0.002193333,0.005076667,0.142811111,6.6667e-05,0.000371111,0.005822778,0.00145,0.004812222,0.111671667
2015-04-02 10:30:00,0.274225,0.0,0.274225,0.000273889,0.024602222,0.006939444,0.000462778,0.00393,0.002468333,0.004998889,0.142837222,0.000121111,0.000271667,0.005492222,0.002388889,0.004997778,0.026117222
2015-04-02 11:00:00,0.571390556,0.0,0.571390556,0.001718889,0.28126,0.007002222,0.000405556,0.003771667,0.002243333,0.004958333,0.146757222,7.8889e-05,0.000328333,0.005630556,0.001677778,0.004778889,0.072786111
2015-04-02 11:30:00,0.284635,0.0,0.284635,0.000167222,0.010305556,0.006905556,0.000437222,0.003851111,0.002454444,0.00494,0.1301,0.000132222,0.000281111,0.005054444,0.002383889,0.005,0.068836111
2015-04-02 12:00:00,0.337317778,0.0,0.337317778,6.2778e-05,0.009874444,0.007037222,0.000337222,0.003744444,0.00238,0.004871667,0.064758333,0.000108889,0.00026,0.004752778,0.00242,0.102763889,0.093312778
2015-04-02 12:30:00,0.278562222,0.0,0.278562222,9.9444e-05,0.009817778,0.023165556,0.000335,0.00371,0.002419444,0.004862778,0.067213889,0.000122222,0.000275,0.005,0.002432222,0.005,0.114970556
2015-04-02 13:00:00,0.165848333,0.0,0.165848333,9.7222e-05,0.009734444,0.006964444,0.000358333,0.003782222,0.002414444,0.004887778,0.067161667,5.8889e-05,0.000236667,0.005000556,0.002370556,0.005,0.002953333
2015-04-02 13:30:00,0.249612778,0.0,0.249612778,8.3889e-05,0.009931667,0.007038889,0.000343889,0.003756111,0.002406111,0.004887778,0.066258333,0.000116667,0.000280556,0.004996667,0.002451667,0.004996667,0.104575
2015-04-02 14:00:00,0.188808889,0.0,0.188808889,0.000107222,0.009813333,0.007006111,0.000353889,0.00379,0.002425,0.0049,0.069537222,8.2222e-05,0.000259444,0.005229444,0.002413889,0.005,0.029323889
2015-04-02 14:30:00,0.210748889,0.0,0.210748889,9.9444e-05,0.009892222,0.007020556,0.000347778,0.003773889,0.002423889,0.004903333,0.067721667,8.8889e-05,0.000273333,0.005208333,0.002419444,0.005,0.057196667
2015-04-02 15:00:00,0.310438333,0.0,0.310438333,0.000454444,0.08217,0.007108333,0.000321111,0.003748889,0.002378889,0.004943333,0.061957222,8.2222e-05,0.000293333,0.005222222,0.002284444,0.004952222,0.081137778
2015-04-02 15:30:00,0.41436,0.0,0.41436,0.001400556,0.261173333,0.007186667,0.000285556,0.003722778,0.002251111,0.010842222,0.06186,1.6667e-05,0.000275,0.005303333,0.002125,0.004916667,0.002906111
2015-04-02 16:00:00,0.27531,0.0,0.27531,7.3333e-05,0.009883333,0.007074444,0.000333333,0.003760556,0.002382222,0.004862778,0.063242222,0.000133333,0.000289444,0.005,0.002597222,0.005,0.140782778
2015-04-02 16:30:00,0.162708889,0.0,0.162708889,0.000104444,0.010033889,0.006996667,0.000348889,0.003804444,0.002413889,0.004886667,0.06669,6e-05,0.00024,0.005,0.002415556,0.004993333,0.002866667
2015-04-02 17:00:00,0.271622222,0.0,0.271622222,0.000109444,0.009945556,0.007030556,0.000352222,0.003772778,0.002413333,0.004898333,0.075725556,0.000123333,0.000288889,0.004893333,0.002537778,0.005,0.101042222
2015-04-02 17:30:00,0.210270556,0.0,0.210270556,0.000139444,0.009899444,0.007004444,0.000363333,0.003816111,0.002430556,0.004901667,0.081719444,9.4444e-05,0.000270556,0.004957778,0.00248,0.005,0.041958333
2015-04-02 18:00:00,0.215413333,0.0,0.215413333,0.000142222,0.009896111,0.007005556,0.000364444,0.003806667,0.002417778,0.004877222,0.081105,9.4444e-05,0.000271667,0.004927778,0.002515,0.004997778,0.048056667
2015-04-02 18:30:00,0.500507222,0.0,0.500507222,0.001268889,0.210802222,0.023565556,0.000310556,0.015578333,0.002278333,0.004856111,0.080492222,6.5556e-05,0.000319444,0.004890556,0.01079,0.004816111,0.093462222
2015-04-02 19:00:00,0.511620556,0.0,0.511620556,0.000457222,0.066618889,0.006970556,0.000328333,0.030991667,0.002286667,0.004718333,0.077247222,0.000143333,0.000317222,0.004254444,0.014183333,0.008270556,0.076010556
2015-04-02 19:30:00,0.578218333,0.0,0.578218333,0.000177222,0.009573333,0.031988889,0.000311667,0.031657778,0.002343889,0.004721667,0.076015,0.000206667,0.000338889,0.004000556,0.014423889,0.052083333,0.126236111
2015-04-02 20:00:00,0.433802778,0.0,0.433802778,0.000132222,0.009523889,0.006785556,0.000307222,0.031642778,0.002292778,0.004764444,0.069921667,0.000135556,0.000288333,0.004002778,0.014496667,0.050152222,0.004821667
2015-04-02 20:30:00,0.536003333,0.0,0.536003333,9.4444e-05,0.009513889,0.006803889,0.000282778,0.031585,0.002256111,0.004727222,0.066650556,0.000212222,0.000348333,0.004,0.014666667,0.005,0.143863889
2015-04-02 21:00:00,0.43359,0.0,0.43359,0.000108333,0.009519444,0.006784444,0.000291111,0.031759444,0.00228,0.004773889,0.060761111,0.000141111,0.000302778,0.004,0.014667222,0.005,0.021939444
2015-04-02 21:30:00,0.471737222,0.0,0.471737222,0.000107222,0.009543889,0.006802222,0.000281667,0.031776667,0.002257778,0.00474,0.061390556,0.000172222,0.000325556,0.004,0.014684444,0.005,0.089185556
2015-04-02 22:00:00,0.591547778,0.0,0.591547778,0.000263889,0.009193889,0.061625,0.000286111,0.031383889,0.002362222,0.004718333,0.061876667,0.000155556,0.000311111,0.004518889,0.014457778,0.004951667,0.141693333
2015-04-02 22:30:00,0.880565556,0.0,0.880565556,0.000180556,0.009417778,0.006593333,0.000321667,0.011921111,0.002288889,0.004772222,0.061389444,5.2222e-05,0.00024,0.005617222,0.014203889,0.004637778,0.240276111
2015-04-02 23:00:00,1.084144444,0.0,1.084144444,0.00029,0.00925,0.022146111,0.000350556,0.003834444,0.002368889,0.00484,0.064675556,6.6667e-05,0.000174444,0.006300556,0.01413,0.004327778,0.163594444
2015-04-02 23:30:00,0.651016667,0.0,0.651016667,0.000151111,0.009389444,0.006602222,0.000323333,0.003784444,0.002297222,0.004798889,0.064809444,4.4444e-05,0.000235,0.005512778,0.014196111,0.004732222,0.144771667
2015-04-03 00:00:00,0.425605556,0.0,0.425605556,0.000114444,0.009497222,0.006698333,0.000301111,0.003773889,0.002294444,0.004833889,0.063304444,0.000108889,0.000283889,0.004905556,0.014542778,0.00494,0.138446111
2015-04-03 00:30:00,0.320853889,0.0,0.320853889,8.3333e-05,0.009713333,0.00675,0.000283889,0.003765,0.002299444,0.004851111,0.061083889,0.000141111,0.000312778,0.004619444,0.014693889,0.005,0.136781111
2015-04-03 01:00:00,0.248968333,0.0,0.248968333,9.3333e-05,0.009505,0.006700556,0.000298333,0.003783333,0.002322778,0.004866111,0.060907778,0.000101111,0.000291111,0.004781111,0.00843,0.005,0.068822778
2015-04-03 01:30:00,0.233380556,0.0,0.233380556,9.6667e-05,0.009473889,0.006683889,0.000299444,0.003772222,0.00232,0.004856667,0.060978333,0.000101111,0.000288333,0.004735,0.002288889,0.005,0.062051111
2015-04-03 02:00:00,0.262330556,0.0,0.262330556,9.6111e-05,0.009533333,0.006705556,0.000296667,0.003763333,0.002311667,0.004843889,0.062105556,0.000127778,0.000301667,0.004653889,0.002327778,0.005,0.095142778
2015-04-03 02:30:00,0.20912,0.0,0.20912,0.000122222,0.009477778,0.006666667,0.000313889,0.003795,0.002330556,0.004857222,0.066765556,7.5556e-05,0.000280556,0.004781667,0.002275,0.005,0.026476111
2015-04-03 03:00:00,0.288520556,0.0,0.288520556,8.8333e-05,0.009486111,0.006705,0.000291111,0.003744444,0.002301111,0.004835,0.060971111,0.000137778,0.000316111,0.004585,0.002332222,0.005,0.127637222
2015-04-03 03:30:00,0.182437222,0.0,0.182437222,0.000116667,0.009445,0.006673889,0.000311667,0.003802778,0.002333889,0.004874444,0.060891111,6.6667e-05,0.000271667,0.004816667,0.002275556,0.005,0.0026
2015-04-03 04:00:00,0.281648333,0.0,0.281648333,9.1111e-05,0.009501111,0.006716667,0.000295,0.003755,0.002308333,0.004847222,0.060887222,0.000134444,0.000315556,0.004597778,0.002343889,0.005,0.119889444
2015-04-03 04:30:00,0.185238333,0.0,0.185238333,0.000112222,0.009422222,0.006665556,0.000310556,0.003785556,0.002327778,0.004853333,0.06112,7.6667e-05,0.000275,0.004843333,0.002228333,0.004993333,0.018386111
2015-04-03 05:00:00,0.246213333,0.0,0.246213333,0.000118889,0.009521667,0.006717222,0.000287222,0.003749444,0.002337222,0.004862778,0.067434444,0.000111111,0.000309444,0.004774444,0.002308889,0.005,0.087485556
2015-04-03 05:30:00,0.495678889,0.0,0.495678889,0.001585556,0.279481111,0.022016111,0.000218333,0.003613889,0.002112222,0.004823889,0.062916111,5.556e-06,0.000325,0.004983333,0.001476111,0.004615,0.053392222
2015-04-03 06:00:00,0.457283889,0.0,0.457283889,0.001463889,0.267940556,0.006817778,0.000232778,0.003615,0.002116667,0.004820556,0.061767778,1.1111e-05,0.000314444,0.005183333,0.001483333,0.004646667,0.040601667
2015-04-03 06:30:00,0.60085,0.0,0.60085,0.001983889,0.369923889,0.007001667,0.000205556,0.003565,0.002063333,0.004858333,0.060972222,0.0,0.000340556,0.005114444,0.001377222,0.004591111,0.106713889
2015-04-03 07:00:00,0.155523889,0.0,0.155523889,9.1667e-05,0.009632222,0.006881111,0.000321667,0.003764444,0.002372778,0.00482,0.061250556,5.2222e-05,0.000237778,0.004981111,0.002308333,0.005,0.00261
2015-04-03 07:30:00,0.414235,0.0,0.414235,0.000806111,0.150932222,0.007026111,0.000281111,0.003667778,0.002267222,0.00487,0.061307778,9e-05,0.000307222,0.004866111,0.002071111,0.004904444,0.132726111
2015-04-03 08:00:00,0.291947778,0.0,0.291947778,0.000733889,0.128413333,0.007033889,0.000314444,0.003785556,0.002347222,0.004969444,0.065939444,1.8889e-05,0.000256667,0.004998889,0.002106667,0.004934444,0.003879444
2015-04-03 08:30:00,0.260321667,0.0,0.260321667,7.8333e-05,0.009944444,0.007036667,0.00033,0.003786667,0.002402222,0.004903889,0.064832778,0.000114444,0.000273889,0.004901111,0.00246,0.005,0.107298889
2015-04-03 09:00:00,0.337595556,0.0,0.337595556,0.000587222,0.106151111,0.007062222,0.000313333,0.003765556,0.002333889,0.004913889,0.063349444,6e-05,0.000270556,0.004827222,0.002242778,0.00493,0.052073889
2015-04-03 09:30:00,0.371202222,0.0,0.371202222,0.001073889,0.194633889,0.007083889,0.000297222,0.003735,0.002276111,0.004926667,0.061335,1.5556e-05,0.000272778,0.005,0.001903333,0.004863333,0.040392222
2015-04-03 10:00:00,0.256208333,0.0,0.256208333,7.2222e-05,0.009849444,0.007024444,0.000331667,0.003756667,0.002402222,0.004901111,0.061535,0.00011,0.000271111,0.005,0.002452222,0.005,0.096288333
2015-04-03 10:30:00,0.810262222,0.0,0.810262222,0.001607778,0.302472222,0.007153889,0.000271111,0.00367,0.002187778,0.004928889,0.061927222,1.3333e-05,0.000302222,0.004935,0.001691667,0.049561111,0.060345
2015-04-03 11:00:00,0.425999444,0.0,0.425999444,5.6667e-05,0.009792778,0.007034444,0.000331667,0.003735556,0.00238,0.004859444,0.062423333,0.00014,0.000290556,0.004498889,0.002422778,0.004972222,0.087488333
2015-04-03 11:30:00,0.213813889,0.0,0.213813889,9.5556e-05,0.009835556,0.006974444,0.000353333,0.003801111,0.002411111,0.004886111,0.072371667,8.2222e-05,0.00025,0.005,0.002384444,0.005,0.026358889
2015-04-03 12:00:00,0.284086667,0.0,0.284086667,0.000136667,0.009922778,0.022657778,0.000344444,0.003784444,0.002443889,0.004893333,0.080305,0.000135556,0.000291667,0.005,0.002435556,0.005,0.112695556
2015-04-03 12:30:00,0.316757222,0.0,0.316757222,0.000245,0.009982222,0.051478333,0.000382778,0.003815,0.002512778,0.004915,0.086895556,0.000101111,0.000277778,0.005015556,0.002401111,0.004985556,0.003
2015-04-03 13:00:00,0.405075,0.0,0.405075,5.6111e-05,0.010230556,0.007152778,0.000331111,0.003744444,0.002369444,0.004876111,0.062665,0.000186667,0.00033,0.004790556,0.002829444,0.005,0.198887778
2015-04-03 13:30:00,0.351283333,0.0,0.351283333,6.4444e-05,0.010070556,0.007131667,0.000333889,0.00374,0.002385,0.004892222,0.062301111,0.000178889,0.000325,0.004727222,0.002713889,0.005,0.198108333
2015-04-03 14:00:00,0.286624444,0.0,0.286624444,7.2222e-05,0.00994,0.007089444,0.000343889,0.003736667,0.00238,0.004872778,0.061574444,0.000153333,0.000297778,0.004923333,0.002646111,0.005001667,0.157502778
2015-04-03 14:30:00,0.222838889,0.0,0.222838889,9.1667e-05,0.00982,0.006956111,0.000349444,0.003732778,0.002401667,0.004853889,0.065447222,9.7778e-05,0.000275,0.004994444,0.002401111,0.004995556,0.076652778
2015-04-03 15:00:00,0.187062222,0.0,0.187062222,0.000108889,0.009837778,0.006976111,0.000360556,0.003769444,0.002374444,0.004823889,0.065296111,8.5556e-05,0.000256667,0.004913889,0.002602222,0.005,0.035431667
2015-04-03 15:30:00,0.250747778,0.0,0.250747778,9.9444e-05,0.009859444,0.007022778,0.000350556,0.003747778,0.002341111,0.004783889,0.063707222,0.000127778,0.000285,0.004831667,0.002822778,0.005,0.11329
2015-04-03 16:00:00,0.156483333,0.0,0.156483333,0.0001,0.009835556,0.006973333,0.000353333,0.003775,0.002397778,0.004844444,0.061741667,6e-05,0.000250556,0.004995556,0.0024,0.005,0.002871667
2015-04-03 16:30:00,0.285877222,0.0,0.285877222,7.4444e-05,0.009892778,0.007035,0.000332778,0.003746667,0.002393333,0.004857222,0.061714444,0.000142222,0.000314444,0.004804444,0.002453333,0.005,0.137454444
2015-04-03 17:00:00,0.266216111,0.0,0.266216111,0.000153889,0.009743333,0.023526667,0.000365556,0.003777778,0.002460556,0.004891667,0.079103889,0.000107778,0.000296111,0.00492,0.00232,0.004998889,0.046306667
2015-04-03 17:30:00,0.285965,0.0,0.285965,7.2222e-05,0.009981667,0.007028333,0.000323333,0.003749444,0.002395,0.016190556,0.070767778,0.000123333,0.000308889,0.004903333,0.002338889,0.005,0.121693333
2015-04-03 18:00:00,0.204130556,0.0,0.204130556,0.000104444,0.009713333,0.006946667,0.000344444,0.003765,0.002431111,0.004894444,0.067568333,7.8889e-05,0.000283889,0.004972222,0.002248889,0.005,0.052023333
2015-04-03 18:30:00,0.227031667,0.0,0.227031667,0.000128333,0.009690556,0.012864444,0.000340556,0.015621111,0.002441111,0.004884444,0.062987222,8e-05,0.00029,0.004965556,0.007992222,0.005,0.042241667
2015-04-03 19:00:00,0.416523333,0.0,0.416523333,0.000722778,0.117747222,0.016432778,0.000291667,0.030795556,0.002339444,0.004852222,0.062167222,8.3333e-05,0.00032,0.004968889,0.014134444,0.004809444,0.097151667
2015-04-03 19:30:00,0.372923333,0.0,0.372923333,0.000990556,0.163787222,0.006857222,0.000271111,0.030847778,0.002255,0.004813333,0.061338889,5.556e-06,0.000278333,0.004996667,0.014083889,0.004693333,0.002819444
2015-04-03 20:00:00,0.330776111,0.0,0.330776111,0.000111111,0.009432778,0.006791111,0.00028,0.031483889,0.00233,0.004815,0.061113333,0.00013,0.000308889,0.004873333,0.014392778,0.004996111,0.132871111
2015-04-03 20:30:00,0.229640556,0.0,0.229640556,0.000137778,0.009401667,0.006697222,0.000293889,0.031585,0.00235,0.004838889,0.061154444,7.5556e-05,0.000261667,0.004986667,0.014304444,0.004995556,0.012874444
2015-04-03 21:00:00,0.293450556,0.0,0.293450556,0.000131667,0.009499444,0.006702222,0.000297222,0.031645556,0.002341667,0.004840556,0.065423889,0.00011,0.000291111,0.004924444,0.01439,0.004997778,0.083330556
2015-04-03 21:30:00,0.273335556,0.0,0.273335556,0.000137222,0.009415556,0.006663333,0.000309444,0.031660556,0.002351667,0.004848333,0.065201667,0.000103333,0.000286111,0.00494,0.014352778,0.004964444,0.05951
2015-04-03 22:00:00,0.247277778,0.0,0.247277778,0.000136667,0.009251111,0.006535,0.000329444,0.031508889,0.002309444,0.004759444,0.064741667,9.1111e-05,0.000271111,0.004926667,0.014238333,0.004942222,0.03058
2015-04-03 22:30:00,0.294992778,0.0,0.294992778,8.7778e-05,0.009347222,0.006623333,0.000291111,0.011843889,0.002287222,0.004761667,0.062955556,0.000126667,0.000300556,0.004777778,0.014347222,0.004980556,0.112175
2015-04-03 23:00:00,0.191279444,0.0,0.191279444,8.1111e-05,0.009245,0.006573889,0.000298889,0.003716111,0.002282222,0.004743333,0.060453889,6.5556e-05,0.000255,0.004914444,0.014232778,0.004880556,0.002803333
2015-04-03 23:30:00,0.289565556,0.0,0.289565556,5.7778e-05,0.009447222,0.006682222,0.000286667,0.003721111,0.002293889,0.004799444,0.060653333,0.000122222,0.000303889,0.0048,0.014363333,0.004986667,0.117703333
2015-04-04 00:00:00,0.212743889,0.0,0.212743889,7.2778e-05,0.009332778,0.006621667,0.000306111,0.00375,0.002303333,0.004805,0.061055556,7.4444e-05,0.000272778,0.004917778,0.014115556,0.004968889,0.026341111
2015-04-04 00:30:00,0.241741111,0.0,0.241741111,7.5e-05,0.009413889,0.006646111,0.000302778,0.003757222,0.002315,0.004827222,0.063942222,8.6667e-05,0.000287222,0.004886667,0.014052222,0.004976667,0.056741111
2015-04-04 01:00:00,0.255247778,0.0,0.255247778,7.0556e-05,0.009403889,0.006672222,0.0003,0.003754444,0.002318333,0.004856667,0.063389444,0.000115556,0.000299444,0.00478,0.005732222,0.004997778,0.084013889
2015-04-04 01:30:00,0.194922222,0.0,0.194922222,0.000108333,0.009398889,0.021661667,0.000303333,0.003763889,0.002361667,0.004863889,0.060391111,6.2222e-05,0.000270556,0.004892222,0.002,0.004992222,0.002673333
2015-04-04 02:00:00,0.294259444,0.0,0.294259444,5.5e-05,0.00946,0.006721667,0.000287222,0.003745556,0.002307222,0.004851111,0.06044,0.00014,0.000321111,0.004675556,0.002000556,0.005,0.138169444
2015-04-04 02:30:00,0.181147778,0.0,0.181147778,8.0556e-05,0.009463889,0.006670556,0.000308889,0.003801667,0.002345556,0.004892222,0.060390556,5.7778e-05,0.000272222,0.004921111,0.002,0.005,0.003667222
2015-04-04 03:00:00,0.244511667,0.0,0.244511667,7.2778e-05,0.009448889,0.006691111,0.000307778,0.003775,0.002317778,0.004859444,0.063201667,0.000104444,0.000301667,0.004737778,0.001993333,0.004995556,0.075842778
2015-04-04 03:30:00,0.235933333,0.0,0.235933333,8.4444e-05,0.009471667,0.006674444,0.000308889,0.003772778,0.002288333,0.004825,0.064417778,0.000103333,0.000295556,0.004607222,0.002001667,0.005,0.065065556
2015-04-04 04:00:00,0.182248333,0.0,0.182248333,8.8889e-05,0.009459444,0.006661667,0.000310556,0.003795,0.002291111,0.004813889,0.060893889,7e-05,0.000269444,0.004727222,0.002000556,0.005,0.005317222
2015-04-04 04:30:00,0.280903333,0.0,0.280903333,7.1111e-05,0.009496111,0.006707222,0.000292778,0.003745556,0.002271667,0.004801111,0.060465556,0.000142222,0.000317778,0.004543333,0.002,0.005,0.134978333
2015-04-04 05:00:00,0.166175556,0.0,0.166175556,9.8889e-05,0.00942,0.006651667,0.000312778,0.003787778,0.002292222,0.004809444,0.06042,6.5556e-05,0.000264444,0.004791111,0.001998889,0.005,0.002672222
2015-04-04 05:30:00,0.486745,0.0,0.486745,0.001437222,0.268993333,0.006812222,0.000235,0.003678889,0.002080556,0.004841111,0.06187,1.7778e-05,0.000328889,0.004940556,0.001701111,0.004758889,0.075312778
2015-04-04 06:00:00,0.596073333,0.0,0.596073333,0.002092778,0.388301111,0.006893889,0.000197222,0.003635556,0.002013889,0.004893889,0.066058889,2.6667e-05,0.000336667,0.004998889,0.001506667,0.004632222,0.061819444
2015-04-04 06:30:00,0.486296667,0.0,0.486296667,0.001824444,0.335065556,0.006975556,0.000195,0.003672778,0.002104444,0.004965,0.060672222,4e-05,0.000296111,0.004975,0.001581111,0.004745556,0.013341667
2015-04-04 07:00:00,0.370007778,0.0,0.370007778,3.6667e-05,0.00974,0.007033889,0.000256667,0.003693889,0.002327222,0.004853333,0.060918889,0.000192222,0.000345556,0.004471667,0.002261667,0.005,0.264196111
2015-04-04 07:30:00,0.573544444,0.0,0.573544444,0.001664444,0.317162778,0.007135556,0.000199444,0.00363,0.002117778,0.004902222,0.060788889,3.7778e-05,0.000326111,0.005105556,0.001863333,0.004803889,0.138136111
2015-04-04 08:00:00,0.293516111,0.0,0.293516111,7.3333e-05,0.009627222,0.022453333,0.000276667,0.003689444,0.002341667,0.004788333,0.061311667,0.000137778,0.000284444,0.005185,0.002014444,0.005,0.148925
2015-04-04 08:30:00,0.385608889,0.0,0.385608889,0.001157778,0.212107222,0.006985,0.000257222,0.003685556,0.002194444,0.00485,0.066927222,1.3333e-05,0.000267222,0.005203333,0.001727222,0.004806667,0.031313889
2015-04-04 09:00:00,0.379256667,0.0,0.379256667,0.000262222,0.062292778,0.009867778,0.02738,0.003684444,0.002276667,0.013649444,0.062598889,9.5556e-05,0.000277222,0.005324444,0.002032222,0.004957778,0.102973889
2015-04-04 09:30:00,0.411056111,0.0,0.411056111,0.00019,0.009795,0.007019444,0.107166667,0.003748333,0.002272222,0.004799444,0.061876111,8.5556e-05,0.000250556,0.005178889,0.002076111,0.005,0.105307222
2015-04-04 10:00:00,0.381486667,0.0,0.381486667,0.000347778,0.009791111,0.022978333,0.149604444,0.003783333,0.00231,0.00481,0.061548889,1.5556e-05,0.000212778,0.005645,0.002000556,0.004996667,0.002657222
2015-04-04 10:30:00,0.382087222,0.0,0.382087222,6.0556e-05,0.009513889,0.006849444,0.000309444,0.003696111,0.002315556,0.00477,0.060914444,0.000125556,0.000286667,0.005296111,0.001931667,0.004955556,0.128467778
